number;department;section;name;full_name;char;type;doc_diff;status;date_pub;papers
;52;;20380-686.05-025СБ;Установка электрооборудования и прокладка кабелей с их креплениями на палубе I яруса надстройки 28-40 шп., палубе и наружных стенах помещения СХПвыше палубы I яруса надстройки 28-36 шп., наружной стенки надстройки I и II яруса (ЛБ-ПрБ), лобовой стенки II ;а7;Сборочный чертеж;;;12.05.2021;
;52;;20380-686.05-501СБ;Установка электрооборудования и прокладка кабелей с их креплениями в Помещении запаса ПК-10 №2, Тамбур-шлюзе №3;а2;Сборочный чертеж;;;12.05.2021;
;52;;20380-686.05-502СБ;Установка электрооборудования и прокладка кабелей с их креплениями в Тамбуре №21, Тамбур-шлюзе №2 (ПСО №2);а1;Сборочный чертеж;;;12.05.2021;
;52;;20380-686.05-503СБ;Установка электрооборудования и прокладка кабелей с их креплениями в Помещении ПУ ЗРК;а2;Сборочный чертеж;;;12.05.2021;
;52;;20380-686.05-504СБ;Установка электрооборудования и прокладка кабелей с их креплениями в Агрегатной ПУ ЗРК. Сборочный чертёж;а2;Сборочный чертеж;;;12.05.2021;
;52;;20380.52.26217;Извещение об изменении;;Извещение об изменении;20380-686.02-501,20380-686.02-501ВК,20380-686.02-501СБ;;23.04.2021;А4 - 6
;52;;20380-686.02-501;Установка электрооборудования и прокладка кабелей с их креплениями в аппаратной РТВ N1.;а2;Спецификация;;;23.04.2021;
;52;;20380-686.02-501ВК;Установка электрооборудования и прокладка кабелей с их креплениями в аппаратной РТВ N1. Кабельный журнал;а2;Кабельный журнал;;;23.04.2021;
;52;;20380-686.02-501СБ;Установка электрооборудования и прокладка кабелей с их креплениями в аппаратной РТВ N1. Сборочный чертёж;а3;Сборочный чертеж;;;23.04.2021;
;52;;20380.52.26222;Извещение об изменении;;Извещение об изменении;20380-686.04-506СБ,20380-686.04-507,20380-686.04-507СБ,20380-686.04-508СБ,20380-686.04-509СБ,20380-686.04-510СБ;;11.05.2021;А4 - 4
;52;;20380-686.04-506СБ;Установка электрооборудования и прокладка кабелей с их креплением в Станции ОХТ №2, Тамбуре №15. Сборочный чертеж;а2;Сборочный чертеж;;;11.05.2021;
;52;;20380-686.04-507;Установка электрооборудования и прокладка кабелей с их креплением в Тамбуре №18, Сварочной кладовой.;а1;Спецификация;;;11.05.2021;
;52;;20380-686.04-507СБ;Установка электрооборудования и прокладка кабелей с их креплением в Тамбуре №18, Сварочной кладовой. Сборочный чертеж;а1;Сборочный чертеж;;;11.05.2021;
;52;;20380-686.04-508СБ;Установка электрооборудования и прокладка кабелей с их креплением в Агрегатной СПУ.;а2;Сборочный чертеж;;;11.05.2021;
;52;;20380-686.04-509СБ;Установка электрооборудования и прокладка кабелей с их креплениямми в Малярной кладовой, Кладовой АСИ. Сборочный чертеж;а2;Сборочный чертеж;;;11.05.2021;
;52;;20380-686.04-510СБ;Установка электрооборудования и прокладка кабелей с их креплениямми в Румпельном отделении. Сборочный чертеж;а2;Сборочный чертеж;;;11.05.2021;
;52;;20380.52.26230;Извещение об изменении;;Извещение об изменении;20380-686.04-523СБ,20380-686.04-524СБ,20380-686.04-525,20380-686.04-525СБ,20380-686.04-527,20380-686.04-527СБ,20380-686.04-529СБ;;11.05.2021;А4 - 5
;52;;20380-686.04-523СБ;Установка электрооборудования и прокладка кабелей с их креплениямми в Помещении запаса ДП-64, Помещении ГУВК, Водолазной кладовой. Сборочный чертеж;а2;Сборочный чертеж;;;11.05.2021;
;52;;20380-686.04-524СБ;Установка электрооборудования и прокладка кабелей с их креплениямми в Швартовной палубе №2. Сборочный чертеж;а2;Сборочный чертеж;;;11.05.2021;
;52;;20380-686.04-525;Установка электрооборудования и прокладка кабелей с их креплениями на открытой части ВП 95 шп. - транец;а1;Спецификация;;;11.05.2021;
